,USERS,Purchases,Spent
1934,901602,56,1212.47999
1935,901611,45,1571.2099999999996
1936,901612,35,894.58
1937,901621,20,261.65
1938,901622,21,551.17
1939,901631,22,60.43000000000001
1940,901632,10,76.82
1941,901641,34,107.97000000000001
1942,901642,38,128.72
1943,901651,8,155.69
1944,901652,13,253.07000000000002
1945,901661,27,99.6
1946,901662,29,164.74
1947,901671,25,363.03
1948,901672,3,47.84
1949,901681,41,214.99999999999997
1950,901682,34,187.48999
1951,901691,67,596.1899999999999
1952,901692,82,550.16
1953,901701,65,628.3
1954,901702,47,956.7299999999998
1955,901711,24,225.72
1956,901712,6,2029.64
1957,901721,34,862.3100000000001
1958,901722,52,405.86
1959,901731,14,303.62
1960,901741,38,507.44998999999996
1961,901742,34,182.40003000000002
1962,901761,39,2598.7100000000005
1963,901772,12,547.9000000000001
1964,901782,17,75.83
1965,901792,2,12.14
1966,901802,5,52.0
1967,901811,101,3583.75001
1968,901812,35,508.78999999999996
1969,901821,14,1799.0600000000004
1970,901822,20,103.67999999999999
1971,901831,25,157.76999999999998
1972,901832,36,266.63
1973,901841,56,2315.96
1974,901861,55,446.25999999999993
1975,901862,67,379.46000000000004
1976,901871,45,1188.52
1977,901872,47,235.51
1978,901881,33,287.15000000000003
1979,901882,45,1806.9399999999998
1980,901891,15,121.19
1981,901892,7,142.96
1982,901912,43,464.61000000000007
1983,901931,36,594.99999
1984,901932,34,662.0000499999999
1985,901941,42,1503.46
1986,901942,30,182.68
1987,901951,20,122.75001
1988,901952,20,127.75002
1989,901961,38,472.8
1990,901962,46,1410.4299999999998
1991,901971,49,948.9000000000001
1992,901972,83,4808.28
1993,901991,32,439.32
1994,901992,50,1089.95
1995,902011,8,185.17
1996,902012,16,128.03
1997,902031,108,1062.4399999999998
1998,902032,64,410.45
1999,902041,35,179.57
2000,902042,36,337.0
2001,902052,5,28.36
2002,902061,28,839.41
2003,902062,55,721.09001
2004,902071,77,457.14001999999994
2005,902072,46,1078.7900100000006
2006,902081,49,493.71999999999997
2007,902082,15,283.07
2008,902092,33,375.34000000000003
2009,902102,9,95.26
2010,902112,6,20.0
2011,902122,22,82.12999999999998
2012,902131,52,1146.5399900000002
2013,902132,69,1534.3
2014,902141,90,3038.75997
2015,902142,106,954.6799699999999
2016,902151,34,209.29000000000002
2017,902161,22,299.86999999999995
2018,902171,15,31.92
2019,902181,53,434.73001
2020,902191,39,714.5999999999999
2021,902192,30,321.22999999999996
2022,902201,20,82.89999999999999
2023,902202,10,66.50001
2024,902211,11,62.39
2025,902212,8,344.14
2026,902221,15,50.000009999999996
2027,902222,23,65.28001
2028,902231,26,717.1199999999999
2029,902232,11,1002.02
2030,902241,28,282.65000999999995
2031,902251,32,198.00000999999997
2032,902252,37,275.00002
2033,902261,59,592.0899999999999
2034,902262,98,1333.57
2035,902271,15,111.79001
2036,902272,14,86.70000000000002
2037,902281,4,10.52
2038,902292,10,111.33
2039,902301,23,3091.2380099999996
2040,902302,20,128.49000000000004
2041,902311,39,190.5
2042,902312,14,967.8100000000001
2043,902321,4,99.6
2044,902322,5,128.9
2045,902331,9,56.11
2046,902332,1,9.8
2047,902352,35,100.00001999999999
2048,902371,38,1154.95
2049,902372,25,1134.4999899999998
2050,902381,11,152.19
2051,902382,83,2148.50002
2052,902391,25,1343.95
2053,902392,36,219.6
2054,902401,60,339.71003999999994
2055,902402,15,274.44998999999996
2056,902411,80,450.61
2057,902412,53,462.37
2058,902421,15,37.410000000000004
2059,902422,14,59.77
2060,902431,42,1251.92
2061,902432,35,404.9800000000001
2062,902441,48,1502.08
2063,902442,86,2975.0800099999997
2064,902461,14,290.35
2065,902462,4,85.44000000000001
2066,902471,15,350.11
2067,902472,19,59.59001000000001
2068,902481,36,2078.15
2069,902482,30,1255.3700000000001
2070,902492,29,1969.58
2071,902501,36,357.64579
2072,902502,44,580.2799999999999
2073,902511,71,822.2
2074,902512,62,1025.65999
2075,902521,50,1484.7
2076,902522,8,44.9
2077,902531,30,371.13000000000005
2078,902541,38,1679.74
2079,902542,20,135.11
2080,902551,43,193.93
2081,902552,11,58.38
2082,902561,27,267.92
2083,902571,24,202.14000000000001
2084,902572,21,100.41
2085,902581,61,1614.4399899999996
2086,902582,1,32.0
2087,902591,71,1064.5
2088,902592,45,1107.48
2089,902601,48,558.1200000000001
2090,902602,39,3012.07
2091,902612,31,1496.3700000000001
2092,902621,89,947.53
2093,902622,32,182.59
2094,902631,24,706.45
2095,902632,14,178.80999
2096,902641,73,279.00002
2097,902642,21,2222.99
2098,902651,34,234.51999999999998
2099,902661,89,836.75
2100,902662,91,1292.26
2101,902672,41,232.11999999999998
2102,902681,23,160.89000000000001
2103,902691,38,183.20000000000002
2104,902702,45,940.7000000000002
2105,902711,63,2374.0800000000004
2106,902712,63,1986.92
2107,902721,59,591.56001
2108,902722,60,2049.4400100000003
2109,902731,39,265.74
2110,902732,39,200.26
2111,902741,6,50.0
2112,902742,6,50.0
2113,902751,60,639.66
2114,902752,54,537.3799999999999
2115,902771,7,115.0
2116,902772,6,75.0
2117,902781,2,74.33
2118,902791,34,446.31
2119,902792,16,162.81
2120,902801,30,144.98
2121,902802,38,371.07
2122,902811,43,1163.67
2123,902812,23,391.13
2124,902821,93,840.6700000000001
2125,902831,66,7543.46999
2126,902832,57,1788.58
2127,902841,14,443.70000000000005
2128,902842,23,1212.05
2129,902851,35,1362.8400100000001
2130,902852,32,331.99935999999997
2131,902861,10,1790.6499900000001
2132,902862,47,542.00999
2133,902871,41,396.9
2134,902872,10,2160.56
2135,902891,53,1302.81
2136,902892,113,1407.0899399999998
2137,902901,10,46.24
2138,902902,32,1607.0
2139,902911,39,355.50999
2140,902912,29,159.30343000000002
2141,902921,28,446.53000000000003
2142,902942,34,1115.3999999999999
2143,902951,25,167.69
2144,902952,5,503.74
2145,902961,47,432.42002
2146,902962,33,1054.66999
2147,902971,28,493.10999000000004
2148,902972,12,53.650000000000006
2149,902981,119,1031.8299700000002
2150,902982,50,636.4799899999999
2151,902991,24,1920.36
2152,902992,52,343.03512
2153,903002,32,270.27
2154,903011,1,5.82
2155,903012,3,18.880000000000003
2156,903021,71,535.35
2157,903022,84,2504.8599999999997
2158,903031,4,766.5
2159,903032,3,129.94
2160,903051,111,5078.900010000001
2161,903052,88,1375.7
2162,903061,58,88.31
2163,903062,23,42.55999999999999
2164,903071,44,375.29001
2165,903072,28,333.80998999999997
2166,903082,18,215.11
2167,903091,25,2150.09
2168,903092,27,370.33000000000004
2169,903101,40,1625.93
2170,903102,5,83.74999999999999
2171,903121,36,469.55
2172,903122,36,97.59
2173,903131,6,73.0
2174,903132,8,150.87
2175,903151,43,168.53001
2176,903152,42,167.19999
2177,903161,6,20.12
2178,903162,25,246.58
2179,903171,23,39.209999999999994
2180,903172,24,617.75
2181,903182,50,863.5500000000001
2182,903191,12,118.49000000000001
2183,903192,7,28.9
2184,903202,42,540.15212
2185,903211,35,721.75
2186,903221,59,681.1
2187,903222,46,467.15000000000003
2188,903231,91,538.2500000000001
2189,903232,70,182.98999999999998
2190,903241,39,2214.49002
2191,903242,22,1228.6399999999999
2192,903251,46,755.2899999999997
2193,903252,24,244.52999999999997
2194,903261,29,2787.82
2195,903262,32,923.76
2196,903272,22,293.02
2197,903282,13,54.23999999999999
2198,903291,29,119.00001
2199,903292,19,150.34001
2200,903301,9,108.66999999999999
2201,903302,19,96.38
2202,903311,25,414.9
2203,903312,36,900.08999
2204,903321,2,4.5600000000000005
2205,903322,36,66.08
2206,903341,19,110.13
2207,903351,1,28.0
2208,903352,50,179.99998
2209,903361,32,870.4200000000001
2210,903362,53,268.14000000000004
2211,903372,31,475.48
2212,903381,12,1329.02
2213,903382,16,552.8600100000001
2214,903391,43,1453.2500000000002
2215,903392,23,1248.82
2216,903401,15,68.64
2217,903411,26,794.72
2218,903412,23,1182.01
2219,903421,11,209.17
2220,903422,24,223.16999999999996
2221,903431,52,134.85000000000002
2222,903432,5,338.97999999999996
2223,903441,13,53.669999999999995
2224,903442,25,80.46
2225,903451,25,320.56
2226,903452,34,526.0
2227,903461,135,3361.3099899999997
2228,903462,20,1454.30307
2229,903471,20,98.91
2230,903472,18,96.4
2231,903481,9,1100.33
2232,903482,20,53.240000000000016
2233,903491,55,386.0910399999999
2234,903492,43,1945.8899999999996
2235,903501,30,128.8
2236,903502,13,55.559999999999995
2237,903511,18,134.01
2238,903512,6,227.9
2239,903521,35,686.71
2240,903522,5,34.16
2241,903531,47,251.13001
2242,903532,66,410.33999000000006
2243,903541,23,76.17
2244,903542,18,51.78
2245,903551,55,366.26999
2246,903552,51,428.07
2247,903561,22,87.39999
2248,903562,17,71.8
2249,903571,57,1379.24001
2250,903572,55,451.25001
2251,903581,29,220.14000000000001
2252,903582,20,202.08
2253,903591,67,1376.2700000000002
2254,903592,58,2527.12
2255,903601,34,842.07
2256,903602,46,1155.2799999999997
2257,903611,38,2367.6899999999996
2258,903621,31,133.81999999999996
2259,903622,24,179.51999999999998
2260,903631,7,33.489999999999995
2261,903632,13,39.370000000000005
2262,903652,64,1025.53
2263,903661,75,1339.6199999999997
2264,903662,4,53.75
2265,903682,46,263.24
2266,903691,3,41.77
2267,903692,11,24.869999999999997
2268,903701,37,1268.04
2269,903702,47,3495.7899999999995
2270,903711,3,1139.48
2271,903712,27,113.60998
2272,903721,80,2737.0613299999995
2273,903722,35,192.32000000000002
2274,903732,21,121.97
2275,903741,29,379.99999
2276,903742,38,497.93001000000004
2277,903751,40,1504.91
2278,903752,14,930.6199999999999
2279,903761,53,231.99996
2280,903762,3,74.28
2281,903801,27,769.26
2282,903802,6,48.8
2283,903821,45,1058.65
2284,903822,14,486.1600000000001
2285,903831,22,1293.13491
2286,903832,39,990.6699999999998
2287,903841,36,361.0
2288,903842,49,2395.5800000000004
2289,903851,35,672.2299999999999
2290,903852,28,376.00999999999993
2291,903861,53,299.81998
2292,903862,57,325.37998
2293,903871,27,389.38
2294,903872,59,429.38998
2295,903882,35,2577.79999
2296,903892,18,234.96999999999997
2297,903901,13,163.15
2298,903902,3,60.0
2299,903911,40,228.76
2300,903912,18,417.15
2301,903921,12,233.98999999999998
2302,903922,11,101.13
2303,903932,79,2268.7999999999993
2304,903941,53,299.99999
2305,903951,40,2058.4
2306,903952,71,1169.7
2307,903961,125,3737.4799899999994
2308,903962,15,55.86
2309,903971,18,886.9509899999999
2310,903972,14,120.47
2311,903981,35,288.77748
2312,903982,37,2226.1500000000005
2313,903991,23,575.5999999999999
2314,903992,40,221.26
2315,904002,13,75.67
2316,904011,6,31.17
2317,904012,6,30.65
2318,904021,25,1193.0
2319,904022,49,261.12
2320,904031,81,1564.35
2321,904032,34,1169.53001
2322,904041,42,795.9599999999999
2323,904042,13,52.4
2324,904051,31,919.96
2325,904052,51,641.86999
2326,904062,35,2600.27
2327,904071,3,65.58
2328,904081,32,453.9
2329,904082,27,879.3399999999999
2330,904102,40,535.3600100000001
2331,904111,37,174.48
2332,904112,19,97.16999999999999
2333,904131,36,1222.84
2334,904132,9,116.83
2335,904141,42,3959.29
2336,904142,43,13809.970000000003
2337,904151,50,530.25
2338,904152,35,135.01
2339,904161,65,965.6600000000001
2340,904162,32,241.29999999999998
2341,904171,53,2363.57001
2342,904172,43,1337.45
2343,904181,29,223.85999999999999
2344,904182,17,282.47999999999996
2345,904191,74,959.2399999999999
2346,904192,51,222.14
2347,904201,42,740.68002
2348,904202,26,139.63
2349,904221,61,746.38
2350,904232,11,41.849999999999994
2351,904241,47,467.74
2352,904242,13,247.72
2353,904251,23,256.28000000000003
2354,904252,13,418.71
2355,904261,37,384.43000000000006
2356,904262,39,185.97001
2357,904271,51,1721.52
2358,904281,1,3.88
2359,904282,9,22.119999999999997
2360,904291,62,535.91998
2361,904292,32,357.17
2362,904301,53,3104.7299999999996
2363,904302,33,2403.56
2364,904321,39,479.87000000000006
2365,904322,35,1671.41
2366,904331,74,738.22
2367,904341,14,105.56
2368,904342,41,167.49999
2369,904351,22,165.99
2370,904352,13,111.80000000000001
2371,904361,34,960.1899999999999
2372,904371,114,1072.08
2373,904372,123,5166.380000000001
2374,904382,92,3405.94
2375,904392,20,97.84
2376,904401,12,736.96
2377,904402,4,42.980000000000004
2378,904411,18,978.48
2379,904412,20,188.92999999999998
2380,904421,25,752.93
2381,904422,24,953.90998
2382,904431,17,276.83000000000004
2383,904432,12,221.86
2384,904442,59,526.94998
2385,904451,53,898.3200000000002
2386,904462,42,499.4831300000001
2387,904471,11,62.04999
2388,904472,10,121.14000999999999
2389,904481,43,137.75
2390,904482,57,597.02
2391,904491,24,157.13001
2392,904492,8,75.94
2393,904522,5,17.0
2394,904531,14,44.36
2395,904532,4,25.610000000000003
2396,904551,73,316.03998
2397,904552,44,1169.5000000000005
2398,904562,45,2741.7800100000004
2399,904572,32,441.98
2400,904581,14,180.13
2401,904582,12,117.48
2402,904591,22,945.56
2403,904592,31,139.34999999999997
2404,904611,92,2956.7499899999993
2405,904621,29,6681.411000000001
2406,904622,29,444.97
2407,904631,32,1148.8300000000002
2408,904641,49,435.39998999999995
2409,904642,72,681.67
2410,904651,19,998.7599999999999
2411,904652,15,69.71000000000001
2412,904662,39,343.65999999999997
2413,904672,25,378.42999999999995
2414,904692,40,237.43
2415,904702,4,94.02000000000001
2416,904711,30,540.57
2417,904721,54,584.22
2418,904722,38,294.49000000000007
2419,904731,37,796.8800200000001
2420,904732,37,946.75001
2421,904741,32,1021.22
2422,904742,13,63.46999999999999
2423,904751,90,3592.48999
2424,904752,50,394.86999999999995
2425,904761,49,2303.29
2426,904762,92,1672.1699899999996
2427,904771,54,467.38
2428,904772,71,404.9
2429,904782,68,1738.4700000000005
2430,904791,86,1401.47999
2431,904792,37,399.18999999999994
2432,904801,6,31.27
2433,904802,8,226.28000000000003
2434,904811,51,1133.4099999999999
2435,904812,49,1921.01
2436,904821,14,108.41
2437,904822,11,105.53999999999999
2438,904832,87,2354.16001
2439,904842,31,700.25
2440,904851,6,312.38
2441,904852,36,436.16999
2442,904861,41,602.5100000000001
2443,904862,12,564.01
2444,904871,33,638.2800000000001
2445,904872,50,536.82
2446,904881,68,1208.6936500000002
2447,904882,56,2000.39
2448,904891,3,62.5
2449,904901,79,546.42
2450,904911,105,637.83001
2451,904912,37,1052.3500099999999
2452,904921,24,172.00002
2453,904922,29,938.8699900000001
2454,904941,52,551.13
2455,904942,33,415.48
2456,904951,56,2381.99
2457,904961,17,249.66000000000003
2458,904962,141,2152.41005
2459,904971,10,2136.857
2460,904972,7,90.53999999999999
2461,904981,25,134.31
2462,904982,40,973.0300000000001
2463,904991,21,85.05001000000001
2464,904992,4,29.800000000000004
2465,905001,37,484.8899999999999
2466,905002,39,558.9199999999998
2467,905012,23,609.8000000000001
2468,905022,5,211.14000000000001
2469,905031,32,232.20999999999998
2470,905032,12,189.05999999999997
2471,905041,78,4322.88999
2472,905042,37,353.68
2473,905051,40,3599.4700000000003
2474,905061,68,911.87
2475,905071,17,161.95000000000002
2476,905072,12,28.89
2477,905081,27,158.88
2478,905082,28,558.1
2479,905092,36,562.0000000000001
2480,905101,83,1412.21
2481,905111,40,439.31997
2482,905112,71,1305.7999999999997
2483,905122,27,303.76
2484,905131,54,825.4500000000002
2485,905132,25,955.7500000000001
2486,905151,24,697.18
2487,905152,31,480.92
2488,905161,51,1706.75999
2489,905162,96,7491.201009999998
2490,905171,46,377.40001
2491,905181,22,177.03000000000003
2492,905182,23,250.02999999999997
2493,905191,11,70.59
2494,905192,10,53.36
2495,905201,5,428.21000000000004
2496,905202,2,813.21
2497,905211,3,98.06
2498,905221,37,501.07
2499,905222,36,870.39
2500,905231,33,254.65
2501,905241,5,149.88
2502,905242,37,396.35997999999995
2503,905251,20,405.39
2504,905252,19,668.4499999999999
2505,905261,32,555.42492
2506,905272,23,73.67
2507,905281,87,1174.2399999999998
2508,905282,46,565.38
2509,905291,22,103.15
2510,905292,22,66.98
2511,905301,28,209.13
2512,905302,7,70.08
2513,905311,35,253.19001
2514,905312,60,1063.0299599999998
2515,905322,14,1389.5300000000002
2516,905331,38,315.26000000000005
2517,905332,52,999.9800199999999
2518,905341,44,226.5
2519,905342,42,211.50001
2520,905351,10,76.25999999999999
2521,905361,5,521.88
2522,905362,7,637.5500099999999
2523,905371,20,166.61000000000004
2524,905372,64,1023.3600100000001
2525,905381,19,123.41000000000001
2526,905382,24,66.31
2527,905391,20,846.3699999999999
2528,905392,25,150.0
2529,905401,60,601.83
2530,905402,52,464.05999999999995
2531,905421,47,169.08
2532,905431,102,4349.2500199999995
2533,905432,61,1443.3199799999998
2534,905451,24,75.13
2535,905452,50,1259.02
2536,905461,4,60.66
2537,905462,8,22.57
2538,905471,29,294.23
2539,905472,23,135.48000000000002
2540,905481,39,541.12
2541,905482,5,63.55
2542,905491,56,1589.9999599999999
2543,905492,56,1084.99999
2544,905501,27,566.58003
2545,905502,6,124.66
2546,905511,43,183.97
2547,905521,18,88.61999999999999
2548,905522,10,56.290000000000006
2549,905531,61,383.36
2550,905532,73,548.0
2551,905541,6,775.6099999999999
2552,905542,18,99.0
2553,905551,37,344.03
2554,905561,19,25.410000000000004
2555,905571,45,451.21
2556,905572,79,380.85001000000005
2557,905581,13,171.79999999999998
2558,905591,14,276.34
2559,905601,14,155.45
2560,905602,15,281.65000000000003
2561,905621,26,72.34
2562,905622,34,553.68
2563,905631,19,54.11
2564,905632,16,44.059999999999995
2565,905641,49,713.42
2566,905651,18,75.0
2567,905652,26,74.99999
2568,905661,74,657.33998
2569,905662,126,1758.7999999999997
2570,905681,6,112.71000000000001
2571,905682,11,109.69999999999999
2572,905692,25,105.71
2573,905702,47,227.94
2574,905712,22,336.23999999999995
2575,905721,31,589.72
2576,905722,18,174.82999999999998
2577,905731,24,397.1700000000001
2578,905732,64,1099.41
2579,905741,1,10.0
2580,905742,23,298.25
2581,905751,51,150.00002999999998
2582,905752,49,150.00002
2583,905761,5,118.80999999999999
2584,905762,13,66.09
2585,905771,7,105.0
2586,905772,17,383.25001000000003
2587,905791,35,340.29000999999994
2588,905792,53,285.34999999999997
2589,905801,8,48.190000000000005
2590,905802,44,205.71998000000002
2591,905811,67,6062.120000000001
2592,905812,34,702.81
2593,905822,4,348.12
2594,905831,53,1931.6900099999998
2595,905832,28,280.95
2596,905841,23,3427.27
2597,905842,24,555.52
2598,905851,36,1374.25
2599,905852,36,1488.7200000000003
2600,905861,24,927.6400000000001
2601,905862,10,89.87
2602,905871,21,541.81
2603,905872,70,493.85999999999996
2604,905881,54,185.95001000000005
2605,905891,39,523.96
2606,905892,25,181.95
2607,905902,51,391.92
2608,905921,28,204.87000000000003
2609,905922,56,233.84000000000003
2610,905932,30,390.03999999999996
2611,905941,70,896.76
2612,905942,40,3253.04
2613,905951,4,1120.26
2614,905952,5,3168.986
2615,905962,39,380.11
2616,905971,64,463.46
2617,905972,35,1049.9099999999999
2618,905991,33,99.62
2619,905992,20,52.18
2620,906001,27,334.3
2621,906002,53,217.05999000000003
2622,906011,37,341.46001
2623,906012,63,3452.59999
2624,906021,35,554.61001
2625,906022,11,220.32
2626,906031,40,2433.15
2627,906032,44,467.78000000000003
2628,906041,77,2316.8499999999995
2629,906042,43,269.57
2630,906051,62,373.78
2631,906052,78,756.73
2632,906071,28,582.27819
2633,906072,15,263.99999999999994
2634,906081,53,1535.7600000000002
2635,906082,64,694.74
2636,906091,14,428.69
2637,906101,56,1565.8
2638,906102,80,1979.4
2639,906112,26,107.74000000000001
2640,906131,37,184.85999999999999
2641,906132,55,321.25
2642,906151,41,699.87
2643,906152,38,1503.7299999999998
2644,906171,25,1826.29
2645,906172,59,886.94
2646,906181,7,67.82
2647,906182,21,120.7
2648,906191,19,167.5
2649,906192,40,278.33000000000004
2650,906201,3,83.81
2651,906202,4,98.08
2652,906211,31,239.85
2653,906212,9,148.86
2654,906221,6,82.44000000000001
2655,906222,12,134.43
2656,906231,26,223.42000000000002
2657,906241,24,252.93
2658,906251,44,235.98000000000002
2659,906252,25,181.17999
2660,906261,27,190.56000000000003
2661,906262,21,47.18
2662,906291,19,275.68
2663,906292,52,1288.39
2664,906301,119,3958.8399999999997
2665,906302,108,2333.3
2666,906311,41,382.00003000000004
2667,906312,40,382.0
2668,906321,9,771.71
2669,906322,3,93.0
2670,906331,27,774.35
2671,906332,60,2415.1099999999997
2672,906341,63,1060.0900300000003
2673,906342,8,53.42001
2674,906351,57,497.72002
2675,906352,95,886.32999
2676,906361,31,366.41
2677,906362,57,4787.87
2678,906371,70,760.0000000000001
2679,906372,51,426.24999999999994
2680,906381,15,134.07
2681,906382,58,492.46999999999997
2682,906391,11,201.18
2683,906392,4,428.64000000000004
2684,906401,10,215.29999999999998
2685,906402,3,513.6
2686,906411,48,488.31
2687,906412,36,640.0400000000001
2688,906431,9,1696.1999999999998
2689,906451,15,116.73000000000002
2690,906452,8,47.84
2691,906461,16,205.39000000000001
2692,906462,20,156.46999999999997
2693,906481,111,4992.15097
2694,906482,5,88.42
2695,906491,13,273.73
2696,906492,15,604.4599999999999
2697,906501,15,90.17
2698,906502,18,65.49000000000001
2699,906511,52,198.99999999999997
2700,906512,52,199.00002
2701,906521,109,2790.6099999999997
2702,906522,62,1590.27
2703,906531,25,914.17
2704,906532,73,6351.08
2705,906542,78,1315.43999
2706,906551,85,2770.1400000000003
2707,906562,45,1206.4199999999998
2708,906571,23,1445.96
2709,906572,9,41.47
2710,906592,27,368.16999999999996
2711,906602,40,3117.2300000000005
2712,906611,15,1745.2500000000002
2713,906621,105,8277.920989999999
2714,906622,108,969.50001
2715,906631,133,2146.29001
2716,906632,51,917.5800100000001
2717,906641,71,1270.55
2718,906642,64,1940.89001
2719,906671,22,251.92999999999998
2720,906672,19,120.23001
2721,906681,73,2412.66
2722,906682,63,559.56
2723,906691,30,186.54000000000002
2724,906692,54,1371.9799999999998
2725,906701,59,2220.48
2726,906702,86,982.0099999999999
2727,906722,19,296.82
2728,906732,35,302.73999999999995
2729,906741,23,284.53
2730,906742,21,545.68
2731,906751,41,2243.95
2732,906752,24,301.87
2733,906761,68,3963.35001
2734,906762,58,842.9700099999999
2735,906771,61,2040.9499799999999
2736,906772,44,1341.4099999999999
2737,906781,49,1067.35
2738,906782,82,999.2600100000001
2739,906792,24,192.94
2740,906801,20,92.42
2741,906802,23,104.82999999999998
2742,906811,49,462.77
2743,906812,30,325.90999999999997
2744,906821,56,282.04003
2745,906822,6,1175.32
2746,906832,30,609.14164
2747,906851,37,797.6899999999999
2748,906852,2,93.5
2749,906861,86,1298.0099999999998
2750,906862,65,1469.9899999999998
2751,906871,97,1023.7300000000001
2752,906872,16,560.77
2753,906881,80,1696.8300400000003
2754,906882,80,981.1299900000001
2755,906891,22,1319.2900000000002
2756,906892,21,108.00999999999999
2757,906902,13,35.62000000000002
2758,906911,50,746.17
2759,906912,25,480.53
2760,906921,57,625.03998
2761,906922,14,210.76
2762,906931,60,676.38
2763,906932,55,845.62
2764,906941,34,252.17999999999998
2765,906942,33,272.30000000000007
2766,906962,2,274.40000000000003
2767,906971,63,1513.25
2768,906972,35,431.50999
2769,906982,2,11.98
2770,906991,73,1404.50001
2771,906992,59,1036.4799799999998
2772,907001,13,66.58
2773,907002,10,52.52
2774,907011,98,959.50999
2775,907012,37,2493.69
2776,907031,31,935.46
2777,907032,22,938.8600000000001
2778,907041,9,46.99
2779,907042,15,12.34
2780,907051,15,562.35
2781,907052,21,179.77999999999992
2782,907062,60,861.2500000000001
2783,907071,22,1119.0700000000002
2784,907072,35,1077.4099899999999
2785,907081,11,48.54
2786,907082,30,301.83000000000004
2787,907091,79,2646.8799900000004
2788,907092,43,576.01
2789,907101,73,839.9599999999999
2790,907112,31,657.46
2791,907121,40,6110.59
2792,907122,82,1900.00001
2793,907131,41,535.6999999999999
2794,907132,17,35.66
2795,907141,34,930.84
2796,907142,69,1742.1599999999999
2797,907151,40,283.74999
2798,907152,40,283.74997
2799,907161,24,118.66
2800,907162,34,98.01
2801,907172,54,2342.9400000000005
2802,907181,112,674.61
2803,907191,50,450.19000000000005
2804,907192,80,302.3
2805,907201,55,502.95002999999997
2806,907202,100,1574.26003
2807,907211,20,73.13
2808,907212,24,363.71000000000004
2809,907221,21,464.0199999999999
2810,907222,44,799.40999
2811,907232,10,31.44
2812,907241,45,4041.2899999999995
2813,907242,46,894.8
2814,907251,71,693.4499999999999
2815,907252,67,10678.820000000002
2816,907261,24,146.85
2817,907271,72,1471.17001
2818,907281,5,11.31
2819,907311,33,452.15
2820,907312,28,445.44
2821,907321,17,58.08999
2822,907322,20,355.2
2823,907332,42,247.26
2824,907341,17,1373.3799999999999
2825,907342,14,40.38000000000001
2826,907351,6,98.67
2827,907352,26,190.54999999999998
2828,907361,53,2066.5400000000004
2829,907362,42,268.88
2830,907372,10,27.549999999999997
2831,907381,15,164.89999999999998
2832,907382,17,278.49
2833,907391,47,366.86999
2834,907392,35,419.33999
2835,907401,16,168.58001
2836,907402,37,309.91
2837,907411,62,1102.4900099999998
2838,907412,76,6420.4800000000005
2839,907421,86,3066.6400299999996
2840,907422,90,1188.63999
2841,907431,146,1831.1200000000001
2842,907432,100,476.42
2843,907441,32,576.86
2844,907442,46,942.73
2845,907452,27,2968.278
2846,907461,21,102.92999999999999
2847,907462,16,60.07
2848,907471,7,223.95
2849,907472,6,131.99
2850,907481,14,66.5
2851,907482,40,143.40001
2852,907491,31,101.84
2853,907492,16,112.4
2854,907501,58,937.37998
2855,907502,54,1879.40003
2856,907511,16,76.94
2857,907512,12,69.82000000000001
2858,907522,94,2044.59
2859,907531,11,139.06
2860,907532,15,169.43
2861,907541,35,2587.9700000000003
2862,907542,41,250.53
2863,907551,4,101.5
2864,907552,24,461.53999999999996
2865,907561,39,2179.37
2866,907562,53,366.55
2867,907571,15,470.6
2868,907581,273,5447.189990000001
2869,907582,235,3566.9300000000003
2870,907591,101,1361.89
2871,907611,15,116.26
2872,907612,12,63.37
2873,907621,51,595.05001
2874,907622,46,1169.69998
2875,907631,3,25.78
2876,907632,32,134.66
2877,907641,59,581.87001
2878,907642,2,59.92
2879,907651,47,1653.75
2880,907652,25,698.67
2881,907681,71,370.90000000000003
2882,907682,94,708.8092499999999
2883,907691,94,4448.93
2884,907701,49,740.5400000000001
2885,907702,39,2946.379999999999
2886,907711,67,1052.9799999999998
2887,907712,24,1255.55999
